,Dataset,Repetition,ADAPT,ADMIC-Basic,ADMIC
773,Jie ZY(2017),73,0.758979206049149,0.822778827977316,0.835538752362949
774,Jie ZY(2017),74,0.765595463137996,0.793478260869565,0.65359168241966
775,Jie ZY(2017),75,0.829395085066163,0.77930056710775,0.838846880907372
776,Jie ZY(2017),76,0.77882797731569,0.838374291115312,0.754253308128544
777,Jie ZY(2017),77,0.814272211720227,0.838374291115312,0.701323251417769
778,Jie ZY(2017),78,0.764177693761815,0.789224952741021,0.753308128544423
779,Jie ZY(2017),79,0.744328922495274,0.837901701323251,0.741965973534972
780,Jie ZY(2017),80,0.852079395085066,0.724952741020794,0.708412098298677
781,Jie ZY(2017),81,0.77930056710775,0.797258979206049,0.733931947069943
782,Jie ZY(2017),82,0.774102079395085,0.808601134215501,0.742438563327032
783,Jie ZY(2017),83,0.838846880907372,0.820415879017013,0.730151228733459
784,Jie ZY(2017),84,0.813799621928166,0.744801512287335,0.781663516068053
785,Jie ZY(2017),85,0.728260869565217,0.772211720226843,0.723062381852552
786,Jie ZY(2017),86,0.752362948960302,0.783553875236295,0.763705103969754
787,Jie ZY(2017),87,0.84593572778828,0.780245746691871,0.802457466918715
788,Jie ZY(2017),88,0.821361058601134,0.858223062381853,0.769848771266541
789,Jie ZY(2017),89,0.819470699432892,0.877599243856333,0.803875236294896
790,Jie ZY(2017),90,0.84640831758034,0.811909262759924,0.698487712665406
791,Jie ZY(2017),91,0.775992438563327,0.800567107750473,0.77882797731569
792,Jie ZY(2017),92,0.789697542533081,0.789697542533081,0.717863894139887
793,Jie ZY(2017),93,0.805293005671078,0.827977315689981,0.776465028355388
794,Jie ZY(2017),94,0.793005671077505,0.825141776937618,0.774574669187146
795,Jie ZY(2017),95,0.784971644612476,0.747637051039698,0.717863894139887
796,Jie ZY(2017),96,0.810018903591682,0.770793950850662,0.796313799621928
797,Jie ZY(2017),97,0.728260869565217,0.857750472589792,0.826086956521739
798,Jie ZY(2017),98,0.751890359168242,0.793005671077505,0.776937618147448
799,Jie ZY(2017),99,0.749527410207939,0.795368620037807,0.891776937618147
800,Jie ZY(2017),100,0.742911153119093,0.867202268431002,0.768431001890359
801,T4+F1,1,1,1,1
802,T4+F1,2,1,1,0.988425925925926
803,T4+F1,3,1,1,1
804,T4+F1,4,1,1,0.993055555555556
805,T4+F1,5,1,1,1
806,T4+F1,6,1,1,0.997685185185185
807,T4+F1,7,1,1,1
808,T4+F1,8,1,1,1
809,T4+F1,9,1,1,1
810,T4+F1,10,1,1,0.99537037037037
811,T4+F1,11,1,1,0.988425925925926
812,T4+F1,12,1,1,0.990740740740741
813,T4+F1,13,1,1,1
814,T4+F1,14,1,1,1
815,T4+F1,15,1,1,1
816,T4+F1,16,1,1,1
817,T4+F1,17,1,1,1
818,T4+F1,18,1,1,0.997685185185185
819,T4+F1,19,1,1,1
820,T4+F1,20,1,1,0.997685185185185
821,T4+F1,21,1,1,1
822,T4+F1,22,1,1,0.990740740740741
823,T4+F1,23,1,1,0.988425925925926
824,T4+F1,24,1,1,1
825,T4+F1,25,1,1,1
826,T4+F1,26,1,1,1
827,T4+F1,27,1,1,1
828,T4+F1,28,1,1,1
829,T4+F1,29,1,1,0.988425925925926
830,T4+F1,30,1,1,1
831,T4+F1,31,1,1,1
832,T4+F1,32,1,1,1
833,T4+F1,33,1,1,0.99537037037037
834,T4+F1,34,1,1,1
835,T4+F1,35,1,1,0.997685185185185
836,T4+F1,36,1,1,1
837,T4+F1,37,1,1,1
838,T4+F1,38,1,1,0.988425925925926
839,T4+F1,39,1,1,1
840,T4+F1,40,1,1,1
841,T4+F1,41,1,1,1
842,T4+F1,42,1,1,1
843,T4+F1,43,1,1,1
844,T4+F1,44,1,1,0.988425925925926
845,T4+F1,45,1,1,1
846,T4+F1,46,1,1,1
847,T4+F1,47,1,1,1
848,T4+F1,48,1,1,1
849,T4+F1,49,1,1,0.99537037037037
850,T4+F1,50,1,1,0.99537037037037
851,T4+F1,51,1,1,1
852,T4+F1,52,1,1,0.99537037037037
853,T4+F1,53,1,1,1
854,T4+F1,54,1,1,0.997685185185185
855,T4+F1,55,1,1,0.997685185185185
856,T4+F1,56,1,1,1
857,T4+F1,57,1,1,0.997685185185185
858,T4+F1,58,1,1,1
859,T4+F1,59,1,1,1
860,T4+F1,60,1,1,1
861,T4+F1,61,1,1,0.997685185185185
862,T4+F1,62,1,1,0.997685185185185
863,T4+F1,63,1,1,1
864,T4+F1,64,1,1,0.993055555555556
865,T4+F1,65,1,1,1
866,T4+F1,66,1,1,1
867,T4+F1,67,1,1,1
868,T4+F1,68,1,1,1
869,T4+F1,69,1,1,1
870,T4+F1,70,1,1,0.997685185185185
871,T4+F1,71,1,1,1
872,T4+F1,72,1,1,1
873,T4+F1,73,1,1,1
874,T4+F1,74,1,1,0.997685185185185
875,T4+F1,75,1,1,1
876,T4+F1,76,1,1,1
877,T4+F1,77,1,1,1
878,T4+F1,78,1,1,1
879,T4+F1,79,1,1,1
880,T4+F1,80,1,1,1
881,T4+F1,81,1,1,1
882,T4+F1,82,1,1,0.990740740740741
883,T4+F1,83,1,1,1
884,T4+F1,84,1,1,0.993055555555556
885,T4+F1,85,1,1,1
886,T4+F1,86,1,1,0.99537037037037
887,T4+F1,87,1,1,0.990740740740741
888,T4+F1,88,1,1,1
889,T4+F1,89,1,1,0.997685185185185
890,T4+F1,90,1,1,1
891,T4+F1,91,1,1,0.997685185185185
892,T4+F1,92,1,1,0.990740740740741
893,T4+F1,93,1,1,1
894,T4+F1,94,1,1,1
895,T4+F1,95,1,1,0.990740740740741
896,T4+F1,96,1,1,0.99537037037037
897,T4+F1,97,1,1,1
898,T4+F1,98,1,1,1
899,T4+F1,99,1,1,0.990740740740741
900,T4+F1,100,1,1,1
901,B40-8+VD13,1,1,0.758333333333333,1
902,B40-8+VD13,2,1,0.704166666666667,1
903,B40-8+VD13,3,1,0.738888888888889,1
904,B40-8+VD13,4,1,0.775,1
905,B40-8+VD13,5,1,0.808333333333333,1
906,B40-8+VD13,6,1,0.608333333333333,1
907,B40-8+VD13,7,1,0.793055555555556,1
908,B40-8+VD13,8,1,0.606944444444444,1
909,B40-8+VD13,9,1,0.820833333333333,1
910,B40-8+VD13,10,1,0.747222222222222,1
911,B40-8+VD13,11,1,0.777777777777778,1
912,B40-8+VD13,12,1,0.651388888888889,1
913,B40-8+VD13,13,1,0.738888888888889,1
914,B40-8+VD13,14,1,0.770833333333333,1
915,B40-8+VD13,15,1,0.831944444444444,1
916,B40-8+VD13,16,1,0.568055555555556,1
917,B40-8+VD13,17,1,0.7125,1
918,B40-8+VD13,18,1,0.808333333333333,1
919,B40-8+VD13,19,1,0.7125,1
920,B40-8+VD13,20,1,0.791666666666667,1
921,B40-8+VD13,21,1,0.697222222222222,1
922,B40-8+VD13,22,1,0.888888888888889,1
923,B40-8+VD13,23,1,0.566666666666667,1
924,B40-8+VD13,24,1,0.738888888888889,1
925,B40-8+VD13,25,1,0.684722222222222,1
926,B40-8+VD13,26,1,0.808333333333333,1
927,B40-8+VD13,27,1,0.745833333333333,1
928,B40-8+VD13,28,1,0.606944444444444,1
929,B40-8+VD13,29,1,0.75,1
930,B40-8+VD13,30,1,0.636111111111111,1
931,B40-8+VD13,31,1,0.794444444444444,1
932,B40-8+VD13,32,1,0.804166666666667,1
933,B40-8+VD13,33,1,0.708333333333333,1
934,B40-8+VD13,34,1,0.768055555555556,1
935,B40-8+VD13,35,1,0.727777777777778,1
936,B40-8+VD13,36,1,0.797222222222222,1
937,B40-8+VD13,37,1,0.740277777777778,1
938,B40-8+VD13,38,1,0.761111111111111,1
939,B40-8+VD13,39,1,0.663888888888889,1
940,B40-8+VD13,40,1,0.866666666666667,1
941,B40-8+VD13,41,1,0.761111111111111,1
942,B40-8+VD13,42,1,0.661111111111111,1
943,B40-8+VD13,43,1,0.694444444444444,1
944,B40-8+VD13,44,1,0.672222222222222,1
945,B40-8+VD13,45,1,0.672222222222222,1
946,B40-8+VD13,46,1,0.691666666666667,1
947,B40-8+VD13,47,1,0.663888888888889,1
948,B40-8+VD13,48,1,0.679166666666667,1
949,B40-8+VD13,49,1,0.766666666666667,1
950,B40-8+VD13,50,1,0.726388888888889,1
951,B40-8+VD13,51,1,0.663888888888889,1
952,B40-8+VD13,52,1,0.822222222222222,1
953,B40-8+VD13,53,1,0.690277777777778,1
954,B40-8+VD13,54,1,0.802777777777778,1
955,B40-8+VD13,55,1,0.781944444444444,1
956,B40-8+VD13,56,1,0.761111111111111,1
957,B40-8+VD13,57,1,0.715277777777778,1
958,B40-8+VD13,58,1,0.676388888888889,1
959,B40-8+VD13,59,1,0.7,1
960,B40-8+VD13,60,1,0.716666666666667,1
961,B40-8+VD13,61,1,0.745833333333333,1
962,B40-8+VD13,62,1,0.713888888888889,1
963,B40-8+VD13,63,1,0.730555555555556,1
964,B40-8+VD13,64,1,0.4125,1
965,B40-8+VD13,65,1,0.809722222222222,1
966,B40-8+VD13,66,1,0.691666666666667,1
967,B40-8+VD13,67,1,0.788888888888889,1
968,B40-8+VD13,68,1,0.784722222222222,1
969,B40-8+VD13,69,1,0.744444444444444,1
970,B40-8+VD13,70,1,0.670833333333333,1
971,B40-8+VD13,71,1,0.743055555555556,1
972,B40-8+VD13,72,1,0.758333333333333,1
973,B40-8+VD13,73,1,0.816666666666667,1
974,B40-8+VD13,74,1,0.563888888888889,1
975,B40-8+VD13,75,1,0.780555555555556,1
976,B40-8+VD13,76,1,0.661111111111111,1
977,B40-8+VD13,77,1,0.6375,1
978,B40-8+VD13,78,1,0.766666666666667,1
979,B40-8+VD13,79,1,0.672222222222222,1
980,B40-8+VD13,80,1,0.630555555555556,1
981,B40-8+VD13,81,1,0.630555555555556,1
982,B40-8+VD13,82,1,0.684722222222222,1
983,B40-8+VD13,83,1,0.736111111111111,1
984,B40-8+VD13,84,1,0.740277777777778,1
985,B40-8+VD13,85,1,0.797222222222222,1
986,B40-8+VD13,86,1,0.791666666666667,1
987,B40-8+VD13,87,1,0.791666666666667,1
988,B40-8+VD13,88,1,0.577777777777778,1
989,B40-8+VD13,89,1,0.772222222222222,1
990,B40-8+VD13,90,1,0.640277777777778,1
991,B40-8+VD13,91,1,0.813888888888889,1
992,B40-8+VD13,92,1,0.798611111111111,1
993,B40-8+VD13,93,1,0.818055555555556,1
994,B40-8+VD13,94,1,0.672222222222222,1
995,B40-8+VD13,95,1,0.755555555555556,1
996,B40-8+VD13,96,1,0.7,1
997,B40-8+VD13,97,1,0.777777777777778,1
998,B40-8+VD13,98,1,0.619444444444444,1
999,B40-8+VD13,99,1,0.686111111111111,1
1000,B40-8+VD13,100,1,0.797222222222222,1
